Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre,Fantasy,Game,Adventure,Magic,Psychological,Historical,Music,Comedy,Vampire,Horror,Seinen,Shounen,Military,Demons,Josei,Sci-Fi,Samurai,Space,Hentai,Sports,Mystery,Thriller,Yuri,Dementia,Shoujo,Ecchi,Yaoi,Parody,Cars,Mecha,School,Drama,Martial Arts,Supernatural,Shounen Ai,Harem,Slice of Life,Super Power,Shoujo Ai,Kids,Romance,Police,Action,Cluster,genres_str
28825,Himouto! Umaru-chan,"People are not always who they appear to be, as is the case with Umaru Doma, the perfect high school girl—that is, until she gets home! Once the front door closes, the real fun begins. When she dons her hamster hoodie, she transforms from a refined, over-achieving student into a lazy, junk food-eating otaku, leaving all the housework to her responsible older brother Taihei. Whether she's hanging out with her friends Nana Ebina and Kirie Motoba, or competing with her self-proclaimed ""rival"" Sylphinford Tachibana, Umaru knows how to kick back and have some fun! 
 
 Himouto! Umaru-chan  is a cute story that follows the daily adventures of Umaru and Taihei, as they take care of—and put up with—each other the best they can, as well as the unbreakable bonds between friends and siblings. 
 
[Written by MAL Rewrite]","Comedy, School, Seinen, Slice of Life",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17,Comedy School Seinen Slice of Life
29291,Behind a Smile,"The music video for the song 'Behind A Smile', by Fact - a prominent metal band in Japan. 'Behind A Smile' is taken from the album 'In The Blink Of An Eye'.","Action, Demons, Music",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Action Demons Music
350,Ojamajo Doremi,"Harukaze Doremi considers herself to be the unluckiest girl in the world. Her parents are always fighting, her little sister makes fun of her, and her crush pines after another girl. If only Doremi could just wave a magic wand, she would have a much better life—or so she used to think. 
 
After a mishap with a real witch, Doremi becomes an apprentice witch herself, and it turns out she's pretty horrible at that, too. 
 
Now she and her two friends must study to become better at magic so they can become good witches. That is, if they can focus on their magic studies! 
 
The three apprentices will need all the luck they can get if they want to pass the witch exams and become full-fledged witches. Only then will Doremi's debt to the witch Majorika be repaid. Until then, Doremi will remain a useless little witch girl! ","Comedy, Magic",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Comedy Magic
1395,Future GPX Cyber Formula Sin,"After Aoi Zip Formula was banned for one year from Cyber Formula racing due to cheating, Jotaro Kaga, alias Bleed Kaga, returns for the 17th Cyber Formula World Grand Prix. However his old car is no match for the returning champion Hayato Kazami, whose skill has improved tremendously, and his Nu-Asurada AKF-0. An old face, Kyoshiro Nagumo, appears suddenly to him and offers him the Ogre AN-21: a prototype to the Bio-Computer operated Al-Zard series created by the developers of the Asurada, and an ultimate racing machine that only a few can drive. Kaga must now master this car, confront his own inner demons and, most importantly, defeat his longtime rival Hayato in what is possibly Kaga's last and greatest Cyber Formula season. 
 
(Source: ANN)","Drama, Sci-Fi, Shounen, Sports",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Drama Sci-Fi Shounen Sports
572,Kaze no Tani no Nausicaä,"A millennium has passed since the catastrophic nuclear war named the ""Seven Days of Fire,"" which destroyed nearly all life on Earth. Humanity now lives in a constant struggle against the treacherous jungle that has evolved in response to the destruction caused by mankind. Filled with poisonous spores and enormous insects, the jungle spreads rapidly across the Earth and threatens to swallow the remnants of the human race. 
 
Away from the jungle exists a peaceful farming kingdom known as the ""Valley of the Wind,"" whose placement by the sea frees it from the spread of the jungle's deadly toxins. The Valley's charismatic young princess, Nausicaä, finds her tranquil kingdom disturbed when an airship from the kingdom of Tolmekia crashes violently in the Valley. After Nausicaä and the citizens of the Valley find a sinister pulsating object in the wreckage, the Valley is suddenly invaded by the Tolmekian military, who intend to revive a dangerous weapon from the Seven Days of Fire. Now Nausicaä must fight to stop the Tolmekians from plunging the Earth into a cataclysm which humanity could never survive, while also protecting the Valley from the encroaching forces of the toxic jungle. 
 
[Written by MAL Rewrite]","Adventure, Fantasy",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Adventure Fantasy
40489,Sword Art Online: Alicization - War of Underworld Reflection,"Recap of  Sword Art Online: Alicization , aired one week before  Sword Art Online: Alicization - War of Underworld .","Action, Game, Adventure, Romance, Fantasy",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,Action Game Adventure Romance Fantasy
347,Wild Arms: Twilight Venom,"This anime is based on a playstation game under the same title. The story is about four people who travel the desolated land of Filgaea and carve themselves a legendary story while they're at it. These adventurers are Sheyenne Rainstorm, a gunslinger who holds the legendary weapon called ARMs; Kiel Aromax, a scientist who looks like he should be carrying a sword; Roleta Oratorio the Crest Sorceress, a magic-user who uses cards called Crests to cast spells; and Mirabelle Graceland, one of the Noble Red, which are a family of vampiric creatures who live alongside human beings They also travel with cute little intelligent furry things, from the Popepi Pipepo Tribe, named Isaac and Jerusha. 
 
(Source: AniDB)","Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,Action Sci-Fi Adventure Magic Vampire Fantasy
27811,Zhong Hua Xiao Zi,"Set in the Henan Province of China during the 17th century, three teenagers are sent to a Shaolin Temple to learn the style of Kung Fu against a ruthless Demon, not seen since the Sui Dynasty, who terrorizes the province in order to search for two magic books to create more power and being stronger in world domination. 
 
(Source: Wikipedia)","Action, Historical, Demons, Supernatural, Martial Arts, Samurai",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,Action Historical Demons Supernatural Martial Arts Samurai
5108,Ryuusei Tenshi Primaveil,"Magical girls battle aliens. One of the girls gets captured and you know the rest...  
",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
24625,Gundam Build Fighters Try,"The story of Gundam Build Fighters Try is set 7 years after the end of the 1st series. Now Seiho Academy's Gunpla Battle Club has only one member, Hoshino Fumina, who is a third grade student in junior high. As the president of the club, she needs two more members to participate in the upcoming All-Japan Gunpla Battle Championships. One day she encounters a transfer student named Kamiki Sekai, who has traveled around for Kenpo training with his master. Then joining by a young Gunpla builder Kousaka Yuuma, their challenge to the Gunpla Battle begins.... 
 
(Source: Crunchyroll) 
","Action, Sci-Fi, Mecha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,Action Sci-Fi Mecha
36005,Mainichi JK Kikaku Episode 0,"Anime based on Kina Kazuharu's illustration series. It will consist of an episode 0 pilot animation as well as an anime series which will debut in 2018. 
 
(Source: MAL News)",School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,School
1384,Kyuuketsuhime Miyu,"A quiet gothic horror story about a vampire girl, Miyu, whose destiny it is to hunt down murderous demons known as Shinma and return them to their land of origin, the Dark. Miyu is pursued by the Spiritualist Himiko, determined to find out who Miyu is and to stop her from sucking the life blood from helpless humans. Each of the four episodes chronicle one of Miyu's encounters with a Shinma and the humans that it is affecting, from the perspective of Himiko's pursuit of Miyu.  
 
(Source: AniDB) ","Action, Horror, Demons, Drama, Vampire, Shoujo",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,Action Horror Demons Drama Vampire Shoujo
21775,Yugami-kun ni wa Tomodachi ga Inai,"A CM produced by A-1 Pictures promoting the manga. 
 
(Source: AniDB)","Slice of Life, Comedy, Romance, School",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,17,Slice of Life Comedy Romance School
9723,Hakuouki Hekketsuroku Episode 0,Summary of the first season of Hakuouki Shinsengumi Kitan. Aired the week before the second season began. ,"Action, Harem, Historical, Supernatural, Drama, Samurai, Vampire, Josei",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,Action Harem Historical Supernatural Drama Samurai Vampire Josei
592,PopoloCrois,"Pinon, the boy who flows within his body, the blood of the three races (the Dragons, the fairies and the humans), is actually the son of the Courageous One, Pietro. Pinon's encounter with a mysterious animal, Pap, opens up the door to an adventurous journey. He befriends Luna and Marco on the way. However, when he learns that his adventure will determine the fate of PoPoLoCrois, Pinon hardens his heart and leaves his friends. Unknown to him, this is an introductory chapter to a new adventure and Pinon will realise that he must resolve the bigger crisis present in PoPoLoCrois.  
 
(Source: ANN)","Adventure, Fantasy",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Adventure Fantasy
6839,Hinomaru Tarou: Musha Shugyou no Maki,The hero Taro attempts to rescue a kidnapped girl from a bandit.  Short film from 1936.,"Action, Samurai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,Action Samurai
33126,Kurogane no Linebarrels Picture Drama,Picture dramas included on the DVDs.,Ecchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Ecchi
5809,Kupu~!! Mamegoma!,"The story revolves around a palm-sized seal named Mameta, the other seals (Cherry-chan, Soda-kun, Lemon-chan, Candy-chan), and the Mamekawa family that raises the seals. 
 
(Source: ANN)",Kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,Kids
3444,The☆Ultraman,The first animated Ultraman series.,"Action, Sci-Fi, Space, Super Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,Action Sci-Fi Space Super Power
38094,Kkaemo-ui Moheom,"An ""edutainment"" Korean children's anime aimed at 4-7 year olds. 
 
In order to save the Mimi Princess kidnapped by King Kukuma, Prince Choco and Phanang fly from the Choco Star to Earth. At this time, a battle with King Kukuma is unfolded with the help of Awamu and Anto who accidentally met while landing on Earth. In the intergalactic confrontation, children learn life skills of apologies, problem solving, and friendship. 
",Kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,Kids
26163,Ganbare! Lulu Lolo 2nd Season,"The anime centers around the daily life of two twin bear sisters: the orange-colored Lulu and the yellow-colored Lolo. The two take on new jobs and, despite the occasional failure and tears, give their best efforts. 
 
(Source: ANN)","Kids, Slice of Life",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,Kids Slice of Life
3105,Chikansha Thomas,"Tohyama Masuo, who was called Thomas, was dull guy and out of work. When he was going to look for the job, he met Tachibana Ayane, a woman of his type, in a crowded train. Her refreshing smell made him so excited that he found himself touching her on her hip. This was the beginning of his pervert activities. With his technique, he gave sexual pleasure to women all over the place.",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
39167,Girls & Panzer: Saishuushou Part 4,The fourth film in the six-part  Girls & Panzer: Saishuushou  film series. ,"Military, School",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,Military School
38860,Bakumatsu: Crisis,"The Bakumatsu was an era in which the souls of young men burned with anxiety for their country's future. Takasugi Shinsaku, a soldier of fortune from Choshu, sneaks aboard a government ship with his comrade Katsura Kogorou in search of a mysterious ""timepiece"" with the power to manipulate time that he fears the government wishes to keep for themselves. Rather than allow such power to fall into the wrong hands, Takasugi plans to destroy the artifact, but having obtained it, the artifact is quickly stolen, forcing the pair to follow the mysterious thief to the seat of government in Kyoto. However, when they arrive in the capital, they discover that the government has been overthrown and the deity Susanoo now reigns in its place. The streets of the city and the people in them are much different than Takasugi and Katsura remembered. The times may have changed but their mission hasn't - Takasugi and Katsura resolve to reset time and save their nation from the nefarious forces trying to hijack it. 
 
(Source: Tokyo Otaku Mode)","Action, Historical, Samurai",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,Action Historical Samurai
2164,Dennou Coil,"In the near future, augmented reality has become a key part of daily life. A gentle middle school girl named Yuuko ""Yasako"" Okonogi and her family have just moved to Daikoku City despite rumors of people disappearing. There, her grandmother, nicknamed ""Mega-baa,"" runs a shop called Megasia that specializes in illegal tools which interact with parts of the virtual world. 
 
Mega-baa also hosts an unofficial detective agency called ""Coil,"" a group of children around Yasako's age who find and handle corruption of the virtual world. Yasako gets involved with the group when Fumie Hashimoto, a playful member of Coil, helps rescue her cyberdog Densuke after getting trapped in virtual space while chasing a mysterious virus. Also investigating these corruptions and viruses is an abrasive hacker named Yuuko Amasawa, who the others take to calling Isako. 
 
Can Coil discover the truths behind the mysterious viruses and corruption, and if they can, at what cost? 
 
[Written by MAL Rewrite]","Adventure, Comedy, Drama, Mystery, Sci-Fi",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Adventure Comedy Drama Mystery Sci-Fi
11843,Danshi Koukousei no Nichijou,"Roaming the halls of the all-boys Sanada North High School are three close comrades: the eccentric ringleader with a hyperactive imagination Hidenori, the passionate Yoshitake, and the rational and prudent Tadakuni. Their lives are filled with giant robots, true love, and intense drama... in their colorful imaginations, at least. In reality, they are just an everyday trio of ordinary guys trying to pass the time, but who said everyday life couldn't be interesting? Whether it's an intricate RPG reenactment or an unexpected romantic encounter on the riverbank at sunset,  Danshi Koukousei no Nichijou  is rife with bizarre yet hilariously relatable situations that are anything but mundane. 
 
[Written by MAL Rewrite]","Slice of Life, Comedy, School",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17,Slice of Life Comedy School
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"It has been thirteen years since the Androids began their killing rampage and Son Gohan is the only person fighting back. He takes Bulma's son Trunks as a student and even gives his own life to save Trunks's. Now Trunks must figure out a way to change this apocalyptic future.  
 
(Source: ANN) ","Adventure, Drama, Fantasy, Shounen",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,Adventure Drama Fantasy Shounen
23375,Minarai Diva,The story follows two aspiring divas who hope to become famous through a unique brand of music.,Music,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Music
35494,Haha wo Tazunete Sanzenri (Special),A Gakken version of the  Haha wo Tazunete Sanzenri .,"Adventure, Drama",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Adventure Drama
37516,City Hunter Movie: Shinjuku Private Eyes,New  City Hunter  film set in present day Shinjuku. ,"Action, Mystery, Comedy, Shounen",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,Action Mystery Comedy Shounen
27879,Eromame,Based on the original work by Mame Eda.,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
2862,Tokineiro,"I woke up to find I was in an old house deep in the snowy mountains. They said I was carried into there with my head being bruised. There were a mistress, who was surrounded by books and pictures and loved camera, and the four maids who smiled sadly. They seemed to know everything. However, I couldn’t remember anything. 
 
“You brought the time into this house where time had stopped”. 
 
The gear began to work as if it was led by the folklore of spiriting away talked in the candle light. At midnight, the big clock that had stopped for decades rang thirteen times. 
 
When a dark blue shadow crawled out from the depth of the well were wandering around, snivel of the maids came in the dark. Was it an ecstasy or else? 
 
(Source: AnimeNfo)",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hentai
37731,Oh Baby Plus,"Music video for Oh Baby Plus by GREAT3. From Climax E.P. (2003) 
 
Song produced by Rei Harakami.","Sci-Fi, Music",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Sci-Fi Music
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,"The movie is a continuation of the story from the original series that takes place half a year later. The original team joins an alliance to help take back the area around Unato Castle, however things do not go as planned. Will Ikoma and his friends be able to survive, or will they fall to the hordes of Kabane?","Action, Drama, Fantasy, Horror, Supernatural",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,14,Action Drama Fantasy Horror Supernatural
