Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre,Historical,Military,Comedy,Fantasy,Cars,Horror,Action,Yaoi,Josei,Vampire,Magic,School,Police,Samurai,Adventure,Shounen Ai,Hentai,Music,Seinen,Dementia,Yuri,Martial Arts,Shounen,Drama,Slice of Life,Shoujo Ai,Shoujo,Space,Sports,Mystery,Super Power,Demons,Game,Romance,Ecchi,Mecha,Kids,Harem,Supernatural,Parody,Thriller,Psychological,Sci-Fi,Cluster,genres_str
17833,Pink no Curtain,"Based on the same-name erotic slice-of-life manga by George Akiyama, serialized in Weekly Manga Goraku. 
 
Virgin boy Okuyama is a stocker at the supermarket who has no luck with women. His life is thrown upside down when his sister Noriko unexpectedly moves into his house. Okuyama is overcome with lustful thoughts for her, but she regards him simply as a brother. 
 
(Source: AnimeVice)","Slice of Life, Hentai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Slice of Life Hentai
24999,Akai Jitensha,A mermaid rides around town with her companion which transforms into a bicycle.,"Music, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,Music Kids
28025,Tsukimonogatari,"Koyomi Araragi is studying hard in preparation for his college entrance exams when he begins to notice something very strange: his reflection no longer appears in a mirror, a characteristic of a true vampire. Worried about the state of his body, he enlists the help of the human-like doll Yotsugi Ononoki and her master Yozuru Kagenui, an immortal oddity specialist. 
 
Quickly realizing what is wrong with him, Yozuru gives him two choices: either abstain from using the vampiric abilities he received from Shinobu Oshino, or lose his humanity forever. 
 
[Written by MAL Rewrite]","Mystery, Comedy, Supernatural, Ecchi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Mystery Comedy Supernatural Ecchi
39841,Kyoei Tankou-sho,"An animated commercial for Kyoei Forging Works in Niigata prefecture is turning heads for its stunning visuals. The commercial casts the metal forging workshop and its employees as the makers of an advanced, transforming jet plane. The plane takes off into the vast blue sky to defeat an impending alien invasion. 
 
Kyoei Forging Works produces car and motorcycle parts, agricultural machinery parts, construction machinery parts, and other tools for the likes of John Deere, Mitsubishi Motors, Toyota, and more.  
 
The commercial received televised broadcasts two months later. 
 
(Source: ANN)","Sci-Fi, Mecha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,Sci-Fi Mecha
39257,Sayonara Gokko,Music video for the song  Sayonara Gokko  by amazarashi.,"Music, Dementia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music Dementia
23861,Ai no Kiseki: Doctor Norman Monogatari,,"Drama, Slice of Life",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Drama Slice of Life
1273,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,"A race of butterfly-demons named the Mahoroba want to enslave Miko Mido and her sister to steal them the seal case that control the Shikima. Their ultimate goal is to conquer the Shikima Brain, a legendary place of the Shikima realm which is said to confer the power to rule the universe.  
 
(Source: ANN)","Hentai, Demons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Hentai Demons
40722,Deemo the Movie,"Deemo is a mystic character lives in solitude, a castle, all by itself. A little girl falls from the sky, not knowing who she is, where she comes from. To help the little girl back to her world, Deemo comes to realize a tree keeps growing tall on top of the piano whenever it plays. What would Deemo do when it gets comfortable with the companionship it never had before? What if the little girl couldn't deal with the truth when her seemingly lost memories regained?!  
 
(Source: Official Site)","Music, Drama, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Music Drama Fantasy
39156,Kaji to Kouma,"A fire safety video meant as a teaching aid for schools. Not much is known about this film except that Yoshikazu Yasuhiko did the character designs as it was mentioned in on page 117 of the ""Yoshikazu Yasuhiko Design Notes"" booklet published as an add-on to the December issue of Animage no. 56. 
",Kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Kids
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,"The first part of a two-part movie. The story is a recap of the TV series. 
 
Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such, Mirai is tasked with hunting down and killing ""youmu""—creatures said to be the manifestation of negative human emotions. One day, while deep in thought on the school roof, Mirai comes across Akihito Kanbara, a rare half-breed of youmu in human form. In a panicked state, she plunges her blood saber into him only to realize that he's an immortal being. From then on, the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito, in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually, Akihito also manages to convince her to join the Literary Club, which houses two other powerful Spirit World warriors, Hiroomi and Mitsuki Nase. 
 
As the group's bond strengthens, however, so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu, Beyond the Boundary, approaches. 
 
[Written by MAL Rewrite]","Action, Supernatural, Fantasy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Action Supernatural Fantasy
5556,Moonlight Sonata,,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hentai
1187,DNA² OVA,"Junta's great granddaughter goes back in time in order to make Junta stay as the Mega-Playboy so she can continue to exist. Along with her comes an old man with the intention of making Junta stay as the Mega-Playboy forever for his own purposes.When Junta starts getting attacked, he has no choice but to return to being the Mega-Playboy in order to protect his loved ones.","Comedy, Drama, Sci-Fi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,Comedy Drama Sci-Fi
38624,Tanuki to Kitsune: Dai 5-kan Hatsubai Kinen Animation,"Tanuki to Kitsune  manga's 5th tankoubon goes on sale November 15, 2018. A short animation was released on the franchise's official YouTube channel to commemorate the occasion.",Comedy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,"Ten years ago, a massive invasion by the Erebonian Empire almost shattered the Kingdom of Liberl, piercing to the heart of Capital City before being driven back by a determined counteroffensive led by Cassius Bright. Now, as the invaders pace behind the northern borders, coveting the small kingdom's magic and high technology, Liberl slowly rebuilds with the aid of the Bracer's Guild, whose mystical use of ""Craft"" is even more intrinsic to the nation's defense than its own army. For young Estelle Bright, daughter of Cassius, this is all just ancient history that she and her adopted brother Joshua learned as kids. But history has a way of repeating itself, and as they prepare to join the Bracers Guild themselves, sinister forces are preparing to thrust them into the familiar family situation of being in the worst possible place when mayhem breaks out. Because when their father's airship goes suddenly missing, of course it only makes sense to two green, but extraordinarily capable, young teenagers to strike out on a rescue mission of their own!  
 
(Source: Sentai Filmworks) ","Action, Adventure, Fantasy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Action Adventure Fantasy
6653,Ginga Tetsudou 999: Glass no Clair,This short movie is a remake of the first half of episode 3 of Ginga Tetsudou 999.,"Drama, Sci-Fi, Space",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,Drama Sci-Fi Space
14817,Mouretsu Pirates: Abyss of Hyperspace,"Marika Katou, a third year student at Hakuho Girls' Academy, is a legitimate space pirate with a Letter of Marque. Between her studies, leading her school's space yacht club, working part time at Cafe Lamp, and being the captain of the space pirate ship Bentenmaru, Marika's days are very busy. One day, Marika gets a job to rob a high-class passenger ship, and she discovers that on the passenger list is Kanata Mugen, a boy who owns a ""galaxy pass"". Thus, an adventure featuring a hyperspace race between pirates and one young boy begins. 
 
(Source: ANN)","Sci-Fi, Space",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,Sci-Fi Space
40215,Aggressive Retsuko (ONA) 3rd Season,Third Season of Aggressive Retsuko.,"Comedy, Slice of Life",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Comedy Slice of Life
21255,Takarajima (Movie),A 88-minute theatrical recut of the original Takarajima TV series.,"Adventure, Drama, Historical, Mystery, Supernatural",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,Adventure Drama Historical Mystery Supernatural
33219,Kagerou Daze: In a Day's,"Shintarou Kisaragi—a NEET who shut himself inside his room for 2 years—has been living his life normally until he met a cyber girl named Ene, who appeared in his computer screen when someone anonymously sent him a mysterious e-mail one year ago. One day, Ene had been messing with Shintaro's PC, which causes him have to go to the outside world for first time in two years. 
 
(Source: Official site)","Sci-Fi, Slice of Life, Comedy, Supernatural, Magic, Romance",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9,Sci-Fi Slice of Life Comedy Supernatural Magic Romance
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,,"Action, Drama, Military, Sci-Fi, Space",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Action Drama Military Sci-Fi Space
8554,Hashire Melos (1981),"Melos, a Greek country man gets arrested accused of conspiracy against the king. The king gives him three days to travel to his sister's wedding while Selinentius the sculptor and friend of Melos stays as a hostage. Will he get back in time before the king executes Selinentius instead of him?","Historical, Drama",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Historical Drama
32483,Cheer Danshi!!,"After suffering from a shoulder injury, shy first-year university student Haruki Bandou gladly takes the opportunity to give up judo, failing to find happiness in the sport regardless of his family owning a dojo. He did not expect, however, that his best friend Kazuma Hashimoto would also decide to leave their university's judo club at the same time as him. Despite Haruki's protests, Kazuma already has plans for a new and revolutionary activity: a cheerleading team made up of only men. Although heavily reluctant, Haruki ends up helping his friend set up the team. Through sheer determination, and with support from their newfound club members, Haruki and Kazuma persist in founding the Breakers, the first ever all-male cheerleading team of Meishiin University, slowly making history in spite of the feminine tag attached to the sport of cheerleading and the prejudices, physical challenges, and self-doubts that inevitably follow. 
 
[Written by MAL Rewrite]","Sports, Drama, School",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Sports Drama School
2866,Ane☆Haramix,"Since the early death of his parents, Takami Akitoshi has lived alone with his beautiful elder sister, Hitomi, while concealing his dirty desires for her. 
 
One day, a mysterious girl named Mina enters his room. She introduces herself as Death and explains that she came to take his soul because he had reached the end of his lifespan. Hearing his screams, Hitomi runs in and, after the situation is explained to her, asks Mina to spare him. 
 
Mina, moved by her earnestness, tells them that if Takami fathers a child within a week, she will let him live another 10 years. 
 
Hearing her condition, he turns his face to Hitomi… 
 
(Source: AnimeNfo)",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hentai
31640,Fuusen Inu Tinny 2nd Season,Follows a dog and his friends who wear balloons and explore a kingdom in the clouds.,"Adventure, Kids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Adventure Kids
33349,Hajimete no Eigo: Sekai Meisaku Douwa,Classical Folktales released on Japanese and English to teach Japanese children English.,"Kids, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,Kids Fantasy
29207,Jeremy no Ki,"Based on a children's picture book of the same name. A Christmas tale about a bird who was raised by tree after it was abandoned. The tree was then cut down for people in the city to use for Christmas celebrations. The bird desperately is trying to find its adoptive tree mother with the help of Jeremy, a penniless orphan, who heard her story so they go and search every tree being used in town. The search in the cold takes a toll on Jeremy until Santa Claus appears, but is it really him?","Kids, Drama, Fantasy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,Kids Drama Fantasy
27787,Nisekoi:,"Despite having seemingly quelled the war between their respective gangs, Raku Ichijou and Chitoge Kirisaki still carry on with their fake relationship. Eventually, as Chitoge's perception of Raku slowly changes, she even begins to see him as a little charming.  
 
Chitoge struggles to come to terms with her newfound feelings for Raku, as a new girl joins the slew of Raku's admirers and the competition among those vying for the yakuza heir's attention grows even fiercer. And amidst all this, Raku's search for his first love and the contents of the mysterious sealed locket continues in  Nisekoi: , which picks up where the first season left off. 
 
[Written by MAL Rewrite]","Comedy, Harem, Romance, School, Shounen",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,Comedy Harem Romance School Shounen
29129,Ookami Shoujo to Kuro Ouji Recap,Recap of  Ookami Shoujo to Kuro Ouji  TV series.,"Comedy, Romance, School, Shoujo",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,Comedy Romance School Shoujo
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,"With his last memory being that of his kidnapping, college student Sigma awakens to find himself trapped in a facility with eight strangers. The captives are soon informed that if they want to escape, they must play the ""Nonary Game""—a complex contest of trust and betrayal, where deciding whom to believe in is the difference between life and death. To make matters worse, any initial trust between the players is tainted when they realize that the mastermind behind their predicament may be one of them... 
 
[Written by MAL Rewrite]",Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Mystery
32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,"Set in a rural town, Kouta is the only son and heir to the Mikomori shrine in the small redeveloping town of Tsumagoi-chou which had been declining in popularity. He didn’t have any interest in inheriting the shrine. Instead, he focused on his studies, aiming to be a civil servant upon graduation. His widowed father talked about marrying a young girl, but then he suddenly disappeared. That girl Erina came to live with him, along with her younger sister Motoka. With the help of his childhood friend Mio and a few supporters of the shrine, they managed to continue living normal lives. One day, Erina brought home a girl Mai, who called herself his fiancée. One thing led to another, culminating with Erina ordering him to get her pregnant.",Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hentai
35136,Koukyoushihen Eureka Seven Hi-Evolution 3,,"Adventure, Drama, Mecha, Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,Adventure Drama Mecha Sci-Fi
33750,Boku no Yayoi-san 2,A continuation of  Boku no Yayoi-san .,Hentai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hentai
27927,Urawa no Usagi-chan,"An original anime advertising Urawa City in Saitama, Japan.","Slice of Life, Comedy, School",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Slice of Life Comedy School
