Anime_Id,Anime_Title,Anime_Synopsis,Anime_Genre
37430,Tensei shitara Slime Datta Ken,"Thirty-seven-year-old Satoru Mikami is a typical corporate worker, who is perfectly content with his monotonous lifestyle in Tokyo, other than failing to nail down a girlfriend even once throughout his life. In the midst of a casual encounter with his colleague, he falls victim to a random assailant on the streets and is stabbed. However, while succumbing to his injuries, a peculiar voice echoes in his mind, and recites a bunch of commands which the dying man cannot make sense of. 
 
When Satoru regains consciousness, he discovers that he has reincarnated as a goop of slime in an unfamiliar realm. In doing so, he acquires newfound skills—notably, the power to devour anything and mimic its appearance and abilities. He then stumbles upon the sealed Catastrophe-level monster ""Storm Dragon"" Veldora who had been sealed away for the past 300 years for devastating a town to ashes. Sympathetic to his predicament, Satoru befriends him, promising to assist in destroying the seal. In return, Veldora bestows upon him the name Rimuru Tempest to grant him divine protection.  
 
Now, liberated from the mundanities of his past life, Rimuru embarks on a fresh journey with a distinct goal in mind. As he grows accustomed to his new physique, his gooey antics ripple throughout the world, gradually altering his fate. 
 
[Written by MAL Rewrite]","Fantasy, Shounen"
37149,Xing You Ji: Fengbao Famila,The second season of  Xing You Ji .,"Sci-Fi, Adventure, Fantasy"
5293,Time Slip Ichimannen: Prime Rose,"A devil sends two cities; Kujukuri City in Chiba Prefecture and Dallas in the U.S., to ten thousand years ahead in the future, makes them fight each other, and enjoys watching over the fight. The devil's name is Bazusu. So Tanbara Gai, a member of Time Patrol, fights this devil to stop the atrocity. 
 
(Source: AniDB)","Action, Adventure, Romance, Sci-Fi, Drama"
10884,Saki Achiga-hen: Episode of Side-A,"The Achiga Girls' Academy in Nara once defeated regional mahjong powerhouse Bansei High School. It advanced into the national team semifinals but lost to the eventual champion, and the mahjong club was later disbanded. 
 
Six years later, elementary school student Shizuno Takakamo befriends transfer student Nodoka Haramura. The two eventually enter Achiga Girls', but Nodoka transfers out of the school in the second year. 
 
When Shizuno sees Nodoka on television the following year as the national middle school individual mahjong champion, she decides to revive Achiga's mahjong club.","Game, School, Slice of Life"
29905,"Yasashii Fue, Tori, Ishi","A lot of wrong may happen, but no problem. A whistle, a bird, a stone, a human, they are gentle. 
 
(Sorce: Official website)",Dementia
37528,Decadence: Remix,Music video for Heavenstamp's  Decadence (Animal Collective remix)  song created by Rabbit MACHINE for their 2012 music video competition.,"Military, Music"
29834,Moshidora Recap,Recap episode of  Moshidora  that aired between the rebroadcasts of the series.,"Drama, Sports"
7596,Haiyoru! Nyaruani,"Animated Flash shorts based on the light novel series ""Haiyore! Nyaruko-san."" In these shorts, Nyarlko, an anthropomorphized female version of Nyarlathotep from the Cthulhu Mythos, is constantly being told off by Mahiro, a normal human boy, for all the crazy or stupid things she does. 
 
In one of the shorts, Nyarlko is drawing a cover design for a body pillow.  It turns out that the pillow's subject is a half-dressed Mahiro in what appears to be a hot and heavy scene with Nyarlko.  Naturally, Mahiro proceeds to stab Nyarlko in the hand with a fork and threatens to kill her if she releases the pillow design. 
 
Other shorts revolve around various gags and occasionally feature Cthuko, an anthropomorphized female version of Cthugha, who's madly in love with Nyarlko.","Comedy, Parody, Sci-Fi"
39137,Hong Mao Lan Tu: Meng Guo Li Xian Ji,,Kids
37358,Boat Race Marugame Image Talent Mimika,"A televised commercial for  Boat Race Marugame  starring Mimika. The singer-songwriter transforms into an animated character and takes a speed boat out for a fantastical run. Mimika was both the director and the song writer for the commercial.  Boat Race Marugame  is an arena for people to purchase tickets (must be at least 20 years of age) to watch speed boat racing, visitors can gamble on the races just like with horse races. 
 
Mimika also performed a live concert at the arena on February 8th, 2018 for the G1 Shikoku District Championship race.",Sports
34276,Starly Girls: Episode Starsia,,"Space, Mecha"
36631,Pandora Voxx Complete,"The PANDORA VOXX Project is a Vocaloid song series created by Kemu Voxx primarily using the Vocaloids IA and Megpoid that follows the effects of a device capable of granting wishes. 
 
Due to his former best friend, Hijiri, taking advantage of some trouble from middle school, Souhei, a second year in high school, was isolated in his class. He does not get along with one family member, his aunt, and even the one person who understands and who he has secretly fallen in love with, his childhood friend Haruka, has become someone Souhei's hand cannot reach. Furthermore, ever since he met a mysterious girl called Maki, his isolation in class had sped up. Souhei, who lost his place to belong, realizes that his own body is not reflected in others' eyes, and his voice does not reach others. He has become an invisible person... 
 
(Source: Pandora-voxx Wikia) 
 
This entry encompasses the official kinetic typography music videos published on the  PANDORA VOXX complete  DVD/BD release with minimalism animation by ke-sanβ and illustrations by Hatsuko. Refer to the  More Info  section for details.",Music
1982,Osu,"A cat just wants some alone time with his girl, but is interrupted by his stressed owner. Can't those stupid humans just keep things like relationships simple?",Slice of Life
34464,Gijinka de Manabo!,"The anime illustrates how the three protocols/standards handle a request (an online video purchase) from the user by handing off packets of data between them. 
 
(Source: ANN)","Sci-Fi, Comedy"
1731,Tales of Symphonia The Animation: Sylvarant-hen,"Two worlds exist, both unaware of the existance of the other. In order for one world to flourish, the other will have to perish. On the perishing world, a Chosen one is sent on a journey to restore that world's mana by awakening the Spirits and becoming an angel. Colette Brunel, the Chosen of Sylvarant, sets out on her journey accompanied by her best friends Lloyd Irving and Genis Sage. As they travel further they meet more friends and even more enemies, while they learn more and more about the truth behind the World Regeneration.  
 
(Source: ANN) ","Action, Adventure, Magic, Martial Arts, Fantasy"
40506,Shadowverse (TV),,"Fantasy, Game"
35612,Himitsukessha Taka no Tsume x Glass no Kamen Desu ga,"A collaboration episode between  Himitsukessha Taka no Tsume  and  Glass no Kamen Desu ga  meant to promote the latter's official TV anime launch as well as the former's 4th season launch.  
 
In this collaboration two Chancellors appear. Deluxe Fighter then shows up to eliminate both since there can't be a double amount of evil in the world. One Chancellor comes forward to reveal themselves as Ayumi Himekawa  acting  as the Chancellor. Then Deluxe Fighter unveils themselves as Maya Kitajima. Both women are rivals in the  Glass no Kamen  franchise and frequently one-up each other acting, which leaves the real Chancellor and Yoshida confused as to why the came to their compound and even more confused that (breaking the 4th wall for self-deprecating humor) DLE will be animating the new  Glass no Kamen  anime.","Comedy, Parody"
35324,Tadaima.,Music video by Oshima Tomoko.,Music
33089,Kemono Friends,"Japari Park is an untamed paradise where many humanoid animals, known as ""Friends,"" live their everyday lives in all corners of the natural environmental park. 
 
One lazy afternoon in the savannah area, the energetic Serval encounters a peculiar new Friend. Curious, she swiftly takes down the Friend, named Kaban, to try and discover what species she is. To Serval's disappointment, not even Kaban herself knows the answer. 
 
The two become friends and set out on a grand adventure through the many habitats, landmarks, and attractions of Japari Park. Their destination is the park library, where they hope to shed some light on Kaban’s identity. Along the way, they meet many other Friends, looking into their lives and helping them out. However, they soon begin to uncover the sinister reality behind the park and their own existence. 
 
[Written by MAL Rewrite]","Adventure, Comedy, Fantasy"
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,"At a run down school the ""Ultimate Teacher"" Ganpachi is sent to get things back on track and prepare the delinquent students for the real world. But the students don't want Ganpachi ruining the gang they got going so their boss, Hinako, fights back Ganpachi aided by her secret power...her lucky kitty underwear. Things get more interesting when we findout Ganpachi is the result of genetic experiments. 
 
(Source: ANN)","Action, Adventure, Comedy, School, Supernatural"
32369,Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,Recap episode of Silk Road Shounen Yuuto that took place between episode 16 and 17. The episode title is a homage to the famous novel Toki wo Kakeru Shoujo.,"Adventure, Fantasy, Historical"
2387,Ai Monogatari: 9 Love Stories,"An OVA based on the work of Kawaguchi Kaiji consisting of nine independent stories, each animated by a different director. With Beatles music involved, somewhere. 
 
(Source: AniDB) 
","Drama, Romance"
